"Name_clean","Name","Count","source","lat","lon","matched_name","in_sweden","county"
"Älvsborgs","Älvsborgs",65,"https://www.wikidata.org//wiki/Q254990","58.3833333333333","12.3166666666667","Älvsborg County",1,"Västra Götaland"
"Älvsborgs","Älvsborgs och",1,"https://www.wikidata.org//wiki/Q254990","58.3833333333333","12.3166666666667","Älvsborg County",1,"Västra Götaland"
"Älvsborgs fästning","Älvsborgs fästning",8,"https://www.wikidata.org//wiki/Q1481707","57.6860830555555","11.8383611111111","New Elfsborg Fortress",1,"Västra Götaland"
"Älvsborgs län","Älvsborgs län",505,"https://www.wikidata.org//wiki/Q254990","58.3833333333333","12.3166666666667","Älvsborg County",1,"Västra Götaland"
"Älvsborgs län","Älvsborgs län.",85,"https://www.wikidata.org//wiki/Q254990","58.3833333333333","12.3166666666667","Älvsborg County",1,"Västra Götaland"
"Älvsborgs läns","Älvsborgs läns",15,"geocode","58","12.5","Älvsborgs Län",1,"Västra Götaland"
"Älvsborgs Norra","Älvsborgs Norra",1,"geocode","57.67561","11.88441","Älvsborgs Kyrka",1,"Västra Götaland"
"Älvsborgs slott","Älvsborgs slott",1,"https://www.wikidata.org//wiki/Q10725744","57.6747194444444","11.8522194444444","Elfsborg Fortress",1,"Västra Götaland"
"Älvsborgsbron","Älvsborgsbron.",1,"https://www.wikidata.org//wiki/Q10725757","55.6073388888889","12.9960611111111","Älvsborgsbron, Malmö",1,"Skåne"
"Älvsborgsbron","Älvsborgsbron",5,"https://www.wikidata.org//wiki/Q10725757","55.6073388888889","12.9960611111111","Älvsborgsbron, Malmö",1,"Skåne"
"Älvsborgshamnen","Älvsborgshamnen",1,"https://www.wikidata.org//wiki/Q110263628","57.6896666666667","11.8290555555556","No label defined",1,"Västra Götaland"
"Älvsborgshamnen","Älvsborgshamnen.",1,"https://www.wikidata.org//wiki/Q110263628","57.6896666666667","11.8290555555556","No label defined",1,"Västra Götaland"
"Älvsborgshamnen i Göteborg","Älvsborgshamnen i Göteborg.",1,"https://www.wikidata.org//wiki/Q110263628","57.6896666666667","11.8290555555556","No label defined",1,"Västra Götaland"
"Älvsborgshamnens","Älvsborgshamnens",1,"https://www.wikidata.org//wiki/Q110263628","57.6896666666667","11.8290555555556","No label defined",1,"Västra Götaland"
"Älvsby","Älvsby",7,"https://www.wikidata.org//wiki/Q21721321","65.6711111111111","21.0177805555556","Älvsby",1,"Norrbotten"
"Älvsbyn","Älvsbyn.",2,"https://www.wikidata.org//wiki/Q255003","65.6765480555556","21.0014061111111","Älvsbyn",1,"Norrbotten"
"Älvsbyn","Älvsbyn",172,"https://www.wikidata.org//wiki/Q255003","65.6765480555556","21.0014061111111","Älvsbyn",1,"Norrbotten"
"Älvsbyns","Älvsbyns",25,"https://www.wikidata.org//wiki/Q255025","65.6833333333333","21.0166666666667","Älvsbyn Municipality",1,"Norrbotten"
"Älvsbyns kommun","Älvsbyns kommun",3,"https://www.wikidata.org//wiki/Q255025","65.6833333333333","21.0166666666667","Älvsbyn Municipality",1,"Norrbotten"
"Älvsbyns kommuner","Älvsbyns kommuner",1,"geocode","65.73201","20.71412","Älvsbyns Kommun",1,"Norrbotten"
"Älvsjö","Älvsjö",200,"geocode","59.27346","18.0099","Älvsjö idrottsplats",1,"Stockholm"
"Älvsjö station","Älvsjö station",1,"https://www.wikidata.org//wiki/Q255031","59.2780555555556","18.0105555555556","Älvsjö railway station",1,"Stockholm"
"Älvsjökyrkan","Älvsjökyrkan",1,"https://www.wikidata.org//wiki/Q106839919","59.2765277777778","17.9939166666667","Älvsjö Church",1,"Stockholm"
"Älvsjömässan","Älvsjömässan",11,"https://www.wikidata.org//wiki/Q1935333","59.2777777777778","18.0152777777778","Stockholm International Fairs",1,"Stockholm"
"Älvsnabben","Älvsnabben",3,"https://www.wikidata.org//wiki/Q33226993","58.9778611111111","18.1869722222222","Älvsnabben lighthouse",1,NA
"Amål","Amål",1,"https://www.wikidata.org//wiki/Q271079","59.05","12.7","Åmål Municipality",1,"Västra Götaland"
"Åmåli","Åmåli",1,"https://www.wikidata.org//wiki/Q271079","59.05","12.7","Åmål Municipality",1,"Västra Götaland"
"Åmåls","Åmåls",21,"https://www.wikidata.org//wiki/Q271079","59.05","12.7","Åmål Municipality",1,"Västra Götaland"
"Åmåls kommun","Åmåls kommun",20,"https://www.wikidata.org//wiki/Q271079","59.05","12.7","Åmål Municipality",1,"Västra Götaland"
"Åmåls kommun","Åmåls kommun.",2,"https://www.wikidata.org//wiki/Q271079","59.05","12.7","Åmål Municipality",1,"Västra Götaland"
"Ambjörby","Ambjörby",4,"geonames_unique","60.5","13.16667","Ambjörby",1,"Värmland"
"Ambjörnarp","Ambjörnarp.",1,"https://www.wikidata.org//wiki/Q2033596","57.4211219444444","13.3007488888889","Ambjörnarp",1,"Västra Götaland"
"Åminne","Åminne",1,"https://www.wikidata.org//wiki/Q271053","57.1245061111111","14.0090438888889","Åminne",1,"Jönköping"
"Amiralitetskyrkan","Amiralitetskyrkan",1,"geonames_unique","56.15687","15.59095","Amiralitetskyrkan",1,"Blekinge"
"Ammarnäs","Ammarnäs",58,"geonames_unique","65.95774","16.21009","Ammarnäs",1,"Västerbotten"
"Ammeberg","Ammeberg",1,"https://www.wikidata.org//wiki/Q3179963","58.8703738888889","14.9988588888889","Åmmeberg",1,"Orebro"
"Åmmeberg","Åmmeberg",4,"geonames_unique","58.86667","15","Åmmeberg",1,"Orebro"
"Ammerån","Ammerån.",3,"geonames_unique","63.15","16.21667","Ammerån",1,"Jämtland"
"Ammerån","Ammerån",102,"geonames_unique","63.15","16.21667","Ammerån",1,"Jämtland"
"Amnehärad","Amnehärad",1,"https://www.wikidata.org//wiki/Q21566600","58.99","14.0852805555556","Amnehärad",1,"Västra Götaland"
"Åmotfor","Åmotforsregionen",1,"https://www.wikidata.org//wiki/Q3241305","59.7661338888889","12.36273","Åmotfors",1,"Värmland"
"Amotfors","Amotfors",1,"https://www.wikidata.org//wiki/Q3241305","59.7661338888889","12.36273","Åmotfors",1,"Värmland"
"Åmotfors","Åmotfors.",2,"geonames_unique","59.76191","12.36211","Åmotfors",1,"Värmland"
"Åmotfors","Åmotfors",112,"geonames_unique","59.76191","12.36211","Åmotfors",1,"Värmland"
"Åmotsfors","Åmotsfors",8,"geocode","59.76191","12.36211","Åmotfors",1,"Värmland"
"Åmsele","Åmsele",2,"https://www.wikidata.org//wiki/Q2361529","64.5333333333333","19.3333333333333","Åmsele",1,"Västerbotten"
"Ånäset","Ånäset.",1,"https://www.wikidata.org//wiki/Q2767049","64.2771330555556","21.0462061111111","Ånäset",1,"Västerbotten"
"Ånäset","Ånäset",5,"https://www.wikidata.org//wiki/Q2767049","64.2771330555556","21.0462061111111","Ånäset",1,"Västerbotten"
"Andersberg","Andersberg",7,"https://www.wikidata.org//wiki/Q33109020","59.8664661111111","18.1461411111111","Andersberg",1,"Uppsala"
"Anderslöv","Anderslöv",2,"https://www.wikidata.org//wiki/Q2767924","55.4378188888889","13.3182569444444","Anderslöv",1,"Skåne"
"Anderstorp","Anderstorp",27,"https://www.wikidata.org//wiki/Q491730","57.2798880555556","13.6343588888889","Anderstorp",1,"Jönköping"
"Anderstorps","Anderstorps",1,"https://www.wikidata.org//wiki/Q15149386","57.2798880555556","13.6343588888889","Anderstorp Municipality",1,"Jönköping"
"Andreasgymnasiet","Andreasgymnasiet",1,"https://www.wikidata.org//wiki/Q10411467","59.35095","17.9817888888889","No label defined",1,"Stockholm"
"Aneby","Aneby.",1,"https://www.wikidata.org//wiki/Q1940596","57.8349930555556","14.8086988888889","Aneby",1,"Jönköping"
"Aneby","Aneby",73,"https://www.wikidata.org//wiki/Q1940596","57.8349930555556","14.8086988888889","Aneby",1,"Jönköping"
"Aneby kommun","Aneby kommun",2,"https://www.wikidata.org//wiki/Q503167","57.8333333333333","14.8","Aneby Municipality",1,"Jönköping"
"Ånestadsskolan","Ånestadsskolan",3,"https://www.wikidata.org//wiki/Q111335472","58.39","15.65","Ånestadsskolan 7-9",1,"Östergötland"
"Ängavallen","Ängavallen",2,"https://www.wikidata.org//wiki/Q111875674","55.4393111111111","13.0320611111111","Ängavallen",1,"Skåne"
"Ängbyplan","Ängbyplan",1,"geonames_unique","59.34201","17.90681","Ängbyplan",1,"Stockholm"
"Änge","Änge",2,"geocode","63.45747","14.06986","Änge",1,"Jämtland"
"Ånge","Ånge.",3,"https://www.wikidata.org//wiki/Q271107","62.5166666666667","15.6166666666667","Ånge Municipality",1,"Västernorrland"
"Ånge","Ånge",653,"https://www.wikidata.org//wiki/Q271107","62.5166666666667","15.6166666666667","Ånge Municipality",1,"Västernorrland"
"Ånge","Ångeregionen",1,"https://www.wikidata.org//wiki/Q271107","62.5166666666667","15.6166666666667","Ånge Municipality",1,"Västernorrland"
"Ånge kommun","Ånge kommun",41,"geonames_unique","62.51232","15.64453","Ånge kommun",1,"Västernorrland"
"Ånge kommun","Ånge kommun.",3,"geonames_unique","62.51232","15.64453","Ånge kommun",1,"Västernorrland"
"Ånge kommuns","Ånge kommuns",2,"https://www.wikidata.org//wiki/Q271107","62.5166666666667","15.6166666666667","Ånge Municipality",1,"Västernorrland"
"Ängebo","Ängebo",1,"https://www.wikidata.org//wiki/Q2446511","61.9707661111111","16.34113","Ängebo and Ståläng",1,"Gävleborg"
"Angelholm","Angelholm",1,"https://www.wikidata.org//wiki/Q255206","56.25","12.85","Ängelholm Municipality",1,"Skåne"
"Ängelholm","Ängelholm",582,"https://www.wikidata.org//wiki/Q54755","56.24","12.86","Ängelholm",1,"Skåne"
"Ängelholm","Ängelholm.",1,"https://www.wikidata.org//wiki/Q54755","56.24","12.86","Ängelholm",1,"Skåne"
"Ängelholm","Ängelholmsområdets",1,"https://www.wikidata.org//wiki/Q54755","56.24","12.86","Ängelholm",1,"Skåne"
"Ängelholms","Ängelholms",36,"https://www.wikidata.org//wiki/Q255206","56.25","12.85","Ängelholm Municipality",1,"Skåne"
"Ängelholms flygplats","Ängelholms flygplats.",7,"https://www.wikidata.org//wiki/Q1914256","56.2911111111111","12.855","Ängelholm-Helsingborg Airport",1,"Skåne"
"Ängelholms flygplats","Ängelholms flygplats",37,"https://www.wikidata.org//wiki/Q1914256","56.2911111111111","12.855","Ängelholm-Helsingborg Airport",1,"Skåne"
"Ängelholms kommun","Ängelholms kommun",11,"https://www.wikidata.org//wiki/Q255206","56.25","12.85","Ängelholm Municipality",1,"Skåne"
"Ängelholms kommuner","Ängelholms kommuner",1,"geocode","56.26814","12.96622","Ängelholms Kommun",1,"Skåne"
"Ängelholms sjukhus","Ängelholms sjukhus",4,"https://www.wikidata.org//wiki/Q10725865","56.2394388888889","12.8591694444444","No label defined",1,"Skåne"
"Ängeln","Ängeln",1,"geonames_unique","58.42917","11.21667","Ängeln",1,"Västra Götaland"
"Ängen","Ängen",1,"https://www.wikidata.org//wiki/Q29790534","57.8208888888889","11.7873888888889","Ängen",1,"Västra Götaland"
"Angered","Angered",142,"https://www.wikidata.org//wiki/Q107999020","57.7955888888889","12.0493194444444","Angered Centrum",1,"Västra Götaland"
"Angered","Angered.",2,"https://www.wikidata.org//wiki/Q107999020","57.7955888888889","12.0493194444444","Angered Centrum",1,"Västra Götaland"
"Angered","Angeredsområdet",1,"https://www.wikidata.org//wiki/Q107999020","57.7955888888889","12.0493194444444","Angered Centrum",1,"Västra Götaland"
"Angereds sjukhus","Angereds sjukhus",1,"https://www.wikidata.org//wiki/Q10411783","57.7963","12.0476194444444","No label defined",1,"Västra Götaland"
"Angereds teater","Angereds teater",2,"https://www.wikidata.org//wiki/Q4568313","57.7968","12.0500055555556","Angereds Teater",1,"Västra Götaland"
"Angereds torg","Angereds torg",1,"https://www.wikidata.org//wiki/Q10411786","57.7966944444444","12.0511944444444","Angereds torg",1,"Västra Götaland"
"Angeredsgymnasiet","Angeredsgymnasiet",3,"https://www.wikidata.org//wiki/Q10411787","57.7951111111111","12.0516305555556","Angeredsgymnasiet",1,"Västra Götaland"
"Ångerman","Ångerman",1,"geocode","62.8","17.93333","Ångermanälven",1,"Västernorrland"
"Ångermanälven","Ångermanälven",9,"geonames_unique","62.8","17.93333","Ångermanälven",1,"Västernorrland"
"Ångermanälvens","Ångermanälvens",12,"https://www.wikidata.org//wiki/Q271112","64.6508055555556","16.5021111111111","Ångermanälven",1,"Västerbotten"
"Ångermanland","Ångermanland",88,"geonames_unique","63.5","18.08333","Ångermanland",1,"Västernorrland"
"Ångermanland","Ångermanland.",4,"geonames_unique","63.5","18.08333","Ångermanland",1,"Västernorrland"
"Ångermanlands","Ångermanlands",3,"https://www.wikidata.org//wiki/Q209853","63.1538888888889","17.2380555555556","Ångermanland",1,"Västernorrland"
"Ångersjön","Ångersjön",1,"geonames_unique","61.51833","16.97","Ångersjön",1,"Gävleborg"
"Ånges","Ånges",13,"https://www.wikidata.org//wiki/Q271107","62.5166666666667","15.6166666666667","Ånge Municipality",1,"Västernorrland"
"Änggården","Änggården",1,"geonames_unique","57.68333","11.95","Änggården",1,"Västra Götaland"
"Ängkärrskolan","Ängkärrskolan",1,"https://www.wikidata.org//wiki/Q89192135","59.35","17.999","No label defined",1,"Stockholm"
"Ängsholmen","Ängsholmen",1,"https://www.wikidata.org//wiki/Q2008534","59.45","16.4666666666667","Ängsholmen",1,"Södermanland"
"Ängsjö","Ängsjö",1,"geonames_unique","59.54083","18.73472","Ängsjö",1,"Stockholm"
"Ängsö","Ängsö",2,"https://www.wikidata.org//wiki/Q1568129","59.6236111111111","18.7638888888889","Ängsö National Park",1,NA
"Ångströmlaboratoriet","Ångströmlaboratoriet",6,"geonames_unique","59.83824","17.64739","Ångströmlaboratoriet",1,"Uppsala"
"Ankarskolan i Varberg","Ankarskolan i Varberg.",1,"https://www.wikidata.org//wiki/Q89198198","57.056","12.288","No label defined",1,"Halland"
"Ankarsrum","Ankarsrum",5,"https://www.wikidata.org//wiki/Q556590","57.698955","16.3340688888889","Ankarsrum",1,"Kalmar"
"Ankarvattnet","Ankarvattnet",12,"https://www.wikidata.org//wiki/Q3844836","64.8558333333333","14.2244444444444","Ankarvattnet",1,"Jämtland"
"Anna Nordlander","Anna Nordlander",6,"geocode","64.74912","20.94016","Museum Anna Nordlander",1,"Västerbotten"
"Annaskolan","Annaskolan",1,"https://www.wikidata.org//wiki/Q10412404","59.3413888888889","18.0675","Annaskolan",1,"Stockholm"
"Anneberg","Anneberg",2,"https://www.wikidata.org//wiki/Q1965878","57.7241338888889","14.8030461111111","Anneberg",1,"Jönköping"
"Annedal","Annedal",7,"https://www.wikidata.org//wiki/Q8200240","57.6935469444444","11.9591330555556","Annedal",1,"Västra Götaland"
"Annefors","Annefors",1,"https://www.wikidata.org//wiki/Q10412416","61.25","16.1443888888889","Annefors",1,"Gävleborg"
"Annestad","Annestad",1,"geonames_unique","58.26667","12.71667","Annestad",1,"Västra Götaland"
"Annetorp","Annetorp",15,"https://www.wikidata.org//wiki/Q4769037","55.5766666666667","12.9344444444444","Annetorp",1,"Skåne"
"annexet","- annexet",1,"https://www.wikidata.org//wiki/Q4769149","59.2938888888889","18.0813888888889","Annexet",1,"Stockholm"
"Annexet","Annexet",1,"geonames_unique","59.29403","18.08166","Annexet",1,"Stockholm"
"Ånnsjön","Ånnsjön",1,"geonames_unique","63.27033","12.52836","Ånnsjön",1,"Jämtland"
"anstalten","- anstalten",2,"geocode","59.1199","15.12362","Anstalten Kumla",1,"Orebro"
"Anstalten","Anstalten",3,"geocode","59.1199","15.12362","Anstalten Kumla",1,"Orebro"
"Anten","Anten",8,"https://www.wikidata.org//wiki/Q4992724","58.05","12.5","Anten",1,"Västra Götaland"
"Anttis","Anttis",4,"geonames_unique","67.26667","22.75","Anttis",1,"Norrbotten"
"Anundsjö","Anundsjö",3,"https://www.wikidata.org//wiki/Q220153","63.4455555555556","18.1175","Anundsjö church",1,"Västernorrland"
"Anundsjö","Anundsjö.",1,"https://www.wikidata.org//wiki/Q220153","63.4455555555556","18.1175","Anundsjö church",1,"Västernorrland"
"Apelryd","Apelryd",1,"https://www.wikidata.org//wiki/Q89996614","56.445","12.7980555555556","No label defined",1,"Skåne"
"Apelrydsskolan","Apelrydsskolan",8,"https://www.wikidata.org//wiki/Q89192996","56.445","12.798","No label defined",1,"Skåne"
"Apladalens","Apladalens",1,"https://www.wikidata.org//wiki/Q618695","57.1797222222222","14.050945","Apladalen",1,"Jönköping"
"Äppelbo","Äppelbo",1,"https://www.wikidata.org//wiki/Q2191139","60.4814769444444","14.04379","Äppelbo",1,"Dalarna"
"Äppelviken","Äppelviken",1,"https://www.wikidata.org//wiki/Q4357004","59.35","17.9666666666667","Äppelviken",1,"Stockholm"
"Äppelviken","Äppelviken.",1,"https://www.wikidata.org//wiki/Q4357004","59.35","17.9666666666667","Äppelviken",1,"Stockholm"
"Årån","Årån",2,"geonames_unique","57.1","14.16667","Årån",1,"Jönköping"
"Arbetes museum","Arbetes museum",1,"geocode","58.58916","16.17969","Arbetets museum",1,"Östergötland"
"Arbetets","Arbetets",13,"https://www.wikidata.org//wiki/Q6941060","58.5891666666667","16.18","Museum of Work",1,"Östergötland"
"Arbetets museer","Arbetets museer",1,"geocode","58.58916","16.17969","Arbetets museum",1,"Östergötland"
"Arbetets museum","Arbetets museum",265,"geonames_unique","58.58916","16.17969","Arbetets museum",1,"Östergötland"
"Arbetets museum","Arbetets museum.",31,"geonames_unique","58.58916","16.17969","Arbetets museum",1,"Östergötland"
"Arbetets Museum","Arbetets Museum",1,"https://www.wikidata.org//wiki/Q6941060","58.5891666666667","16.18","Museum of Work",1,"Östergötland"
"Arbétets museum","Arbétets museum",1,"https://www.wikidata.org//wiki/Q6941060","58.5891666666667","16.18","Museum of Work",1,"Östergötland"
"Arbetets museum i Norrköping","Arbetets museum i Norrköping.",1,"https://www.wikidata.org//wiki/Q6941060","58.5891666666667","16.18","Museum of Work",1,"Östergötland"
"Arbetets museums","Arbetets museums",5,"https://www.wikidata.org//wiki/Q6941060","58.5891666666667","16.18","Museum of Work",1,"Östergötland"
"Arboga","Arboga",506,"https://www.wikidata.org//wiki/Q669660","59.3994438888889","15.8269180555556","Arboga",1,"Västmanland"
"Arboga","Arbogaregionen",11,"https://www.wikidata.org//wiki/Q669660","59.3994438888889","15.8269180555556","Arboga",1,"Västmanland"
"Arboga","Arboga innerstad",1,"https://www.wikidata.org//wiki/Q669660","59.3994438888889","15.8269180555556","Arboga",1,"Västmanland"
"Arboga kommun","Arboga kommun",2,"https://www.wikidata.org//wiki/Q431271","59.4","15.8333333333333","Arboga Municipality",1,"Västmanland"
"Arbogaån","Arbogaån",2,"geonames_unique","59.42633","16.0878","Arbogaån",1,"Västmanland"
"Arbogas","Arbogas innerstad",1,"https://www.wikidata.org//wiki/Q431271","59.4","15.8333333333333","Arboga Municipality",1,"Västmanland"
"Arbogas","Arbogas",9,"https://www.wikidata.org//wiki/Q431271","59.4","15.8333333333333","Arboga Municipality",1,"Västmanland"
"Årböle","Årböle",55,"geonames_unique","60.41667","17.98333","Årböle",1,"Uppsala"
"Arbrå","Arbrå",13,"https://www.wikidata.org//wiki/Q1970727","61.472225","16.3738","Arbrå",1,"Gävleborg"
"Årby","Årby",3,"https://www.wikidata.org//wiki/Q14908157","59.3819444444444","16.5205555555556","Årby",1,"Södermanland"
